review,rating
sdh terdaftar tp sll bensin bensinbl blm terdaftar merugikan konsumen pdhl mbl saya kategori bukan mbl mewah,1
mantap sangat bermanfaat,5
Aplikasi tolol ga berguna,1
Memuaskan,5
Memuaskan,5
Sangat membantu,5
nicee,5
Nice,5
Aplikasinya bagus,5
Mantapp,5
"Ngisi plat diketik, tp transaksi g pernah masuk, sbnrnya nglink g sih nih apk sama mesin spbu.... Wkwkwkw",1
alat pembayaran masih blm terintegrasi. saya coba bayar menggunakan debit. masih blm bisa. bila tidak bisa tolong off. jangan PHP pelanggan dan buat repot di SPBU,2
"Mempermudah informasi pengisian bahan bakar kendaraan,serta memudahkan pembayaran 👍👍",5
"ko bisa ya data diri saya sudah terdaftar dan dipake orang lain, setelah saya cek ktp nya tidak sama dengan ktp saya (ada org yg upload ktp asal)",2
"Bener sekali, aplikasi ini bukan memudahkan tp menyulitkan. Sudah lebih dr 1 bulan ngga bs beli BBM gara2 aplikasi yg ngga fungsi. PERTAMINA TOLONG INI DIPERHATIKAN... BUKAN SAYA SAJA YG TERKENDALA, TAPI BANYAK KONSUMEN YANG TERDAMPAK.",1
"Voucher 100rb hilang, sudah telpon sampai pulsa habis lebih dr 100rb, berbulan2 jg gak balik. Aplikasi sampah",1
"Udah pernah login, udah daftar dan terverifikasi, mau login lg cek kode barcode kirim kode otp udah di coba puluhan kali kode otpnya ga masuk2 ke email Cacat bgt aplikasinya ga jelas",1
"Woi ini maksudnya apa, ngisi solar di batesin 3 kali sehari, padahal blm ngisi solar pisan seharian, malah di sangka udh ngisi 3 kali, tolong lah di pertegas kan lgi systemnya, aneh",1
Sangat membantu,5
Ok banget,5
"aplikasi bagus, sangat membantu. Saya tinggal di semarang, banyak pom bensin yg belum bersedia menggunakan my pertamina dg alasan ""lg error lah, ditanya jawabannya ga tau lah, belum bisa lah"" hah, pdhal mereka memasang spanduk my pertamina..... Kenapa????",3
aplikasi di benerin coba 5 hp aja tetap bug disuruh hubungkan mulu mending nnton yotube daripada buka aplikasi gaje,1
Baru pertama kali. Belum dicoba,5
Wajib pakai QR tapi aplikasinya 1001 bug,1
Tdk bisa logi lagi,1
Aplikasi eror tdk bisa menghubungkan ke gopay,1
gak jelas.. efisien kagak ruwet pasti,1
Sangat bagus,5
Aplikasi busuk daftar aja susah lebih enak buat akun google daripada pakai aplikasi ini,1
Saya SDH terdaftar pas mau download barcode muncul notif nik atau nomor plat kendaraan anda tida di temukan terus gimana saya mau isi di pom kalo gak ada barcode malah tambah ribet sekarang😭😭😭,1
saya sudah terverifikasi tapi gak bisa nge download QR kode nya,1
Top up nya untuk bca gak ada,3
🙏🙏🙏🙏,5
"Aplikasi paling jelek masak BUMN kualitas kayak abal2 mau daftar ga bisa,,masak kayak gini aplikasi BUMN",1
Sudah niat top-up tapi begitu sampai di pom bensin yg diarahkan selalu petugas bilang tidak bisa pakai mypertamina atau alasan alatnya erorr. Alhasil bayar pakai tunai. Tidak solutif sekali.,2
"Sangat di sayangkan ada banyak pom bensin pertamina di tempel stiker my pertamina tapi ketika akan menggunakan aplikasi tersebut terkendala dengan ketersediaan merchantnya yg terbatas dan sehingga memakan waktu transaksi yg berakibat antrian di belakang kita tertahan .. semoga ke depannya bisa mencontoh pom ""kuning"" ada loket khusus untuk pembayaran non tunai sehingga tidak menganggu pengguna lain.",4
verifikasi harus 14 hari lama.bikin ribet.ngapain aja uiii bikin aplikasi tp lambat prosesnya,1
Aplikasi buruk dan gagal,1
"Reset susah,buat susah,pengajuan susah hapus aja ni apk g guna",1
Halaman muat ulang terus bedebah,2
"Aplikasi buruk seburuk²nya dan belum sama sekali siap digunakan ,mau beli bbm buat transport pribadi aja susahnya minta ampun !",1
Aplikasi kocak masa ia kendaraan Gue non diesel masuknya ke Diesel 😅😅 siapa yg daftarin coba,2
Nopol sdh sesuai tapi tombol tambahkan kendaraan tidak aktif,1
Mantap,5
"Saran klo mobil angkutan gk osah pakai ginian, banyak yg gk paham, aplikasi sering error",1
"Buat apa kalian buat aplikasi ini toh ujung2nya susah ketika di pom ditolak pgawai dibilang gak bisa mbak pake mypertamina...diedukasi dong pegawainya malu maluin ,gak worth it",1
Tidak mudah untuk mendapatkan Barcode sulit sudah Wira wiri usaha tetap angel..,1
Ngga semua suport untuk pembelian pertalite atau pertamax pembayaran menggunakan aplikasi my pertamina dan ada juga petugas pertamina nya yg tidak tahu kalau spbu nya bisa menggunakan pembayaran melalui my pertamina,1
"Tolong diperbaiki aplikasinya, saya tidak bisa menghubungkan ovo atau gopay saya tulisannya terjadi kesalahan dalam memuat laman terus",1
Good,5
Saya tidak bisa menghubungkan ovo & gopay Notifikasi selalu error,1
"Udah hampir 3 bulan dari pertama kali pendaftaran dan sdh sekian kali data ditolak,sedangkan menunggu verifikasi la bgt, harusx app itu mempermudah.",1
Ok,5
Syangx masih ad pertamina yg TDK mau menerima mobil aku....entah apa alasanx mereka....🥲🥲🥲,4
Bintang satu aja dlu. Blm pernah gunakan,1
"Bagus, dapat poin. Ditukar bisa dapat MOTOR. Yeay!! Haha",5
"Aplikasi tidak membantu, pada saat BBM habis gak punya uang cash pembayaran via my Pertamina ditolak oleh petugas dgn alasan eror padahal dia tidak pegang apknya, di tolak sampe 3 tempat SPBU, percuma bikin apk kalo pembayaran ditolak oleh petugas.",1
"Habis daftar akun, kemudian login gak bisa wkwk",1
Pendaftaran sangan sulit dan berbelit belit,1
Ini aplikasinya cacad berul mau daftar aja gao bisa bisa dari tadi. Foto ktp kembali ke awal aplikasi terus. Perbaiki yang bener lah,1
Tambah mulek aplikasine,1
Sangat optimal,5
Percuma punya aplikasi my pertamina g ada fungsi nya pada g bisa bayar pakai gopay bisa nya cash,1
"Aplikasi bikin ribet penduduk indonesi aj kasian yg nda punya HP bodo, malah ribet btl lagi buat akun yhhhh",1
Ok,4
"Kalau bukan gara2 barcode Aplikasi menyusahkan. Bikin ribet, harusnya aplikasi buat mempermudah ini malah menyusahkan. Kadang jaringan jelek padahal bagus lah. Input data harusnya hener di balang salah lah dll.",1
Ngerepotin asli,1
Baik,5
Percuma download kalo daftar bbm subsidi aja lari ke web udah gitu nggak ada untuk jenis non kendaraan,1
"Apk apaan, sangat menyusahkan rakyatnya",3
Kode QR,5
Oke banget my pertamina,5
Bagus,5
Aplikasi MyPertamina waktu proses pembayaran jadi lemot banget setelah scan QR. Hal itu sangat merugikan pengguna dan justru buang waktu. Pada akhirnya saya pilih bayar tunai saja. Tolong perbaiki segera!,1
"Tidak dapat mendaftarkan cara pembayaran lain, selalu gagal",3
"Bikin akun aja gagal terus, aneh",1
Semuanya semakin lebih mudah dan bermanfaat,5
Cepat dan mudah cara pembayaran..,5
kenapa tidak bisa login di perangkat yang ini padahal dulu waktu pertama buat akun di perangkat ini malah sekarang gak bisa login dan harus login di perangkat yang lain baru bisa dibuka akunnya,1
Supir,5
"Percuma untuk motor ga bisa, kutanya bisa bayar pakai QR atau ga, kata mas nya ga bisa. Dia ga paham aplikasinya atau gimana? 😂",1
tidak ada pembayaran melalui BCA Mobile. harus pakai apps lain. sanagt meribetkan pengguna,1
Mantap,5
"Tolong lah, nomor ponserku emang 13 biji Masa gabisa daftar",1
"Maaf untuk aplikasi saya bru download, tpi untuk registrasi data di aplikasi button daftar dan login ny tidak bisa di click padahal sudah mengisi data. Mohon di perbaiki terimakasih",1
"Ganti No Pol karena sudah 5 th , tapi gak keluar barkot baru , barkot lama tidak berlaku karena beda Nopol",5
Oke,5
Ok,5
Sering sulut dibuka,5
"Belum bisa bikin aplikasi sok2an pake applikasi, yg ada malah menyulitkan masyarakat.",1
Sangat membantu,5
"Lagi urgent, bensin udah abis, mau ngisi harus daftar my pertamina dulu, pas daftar isi data² kendaraan malah aplikasi nya gangguan, tolong lah ini kan app penting, kalo gangguan harusnya dikasih solusi lain, gimana mau bersaing sama swasta",1
"Sudah di hapus, ga bisa ganti nomor hp",1
Alhamdulillah,5
Aplikasinya bagus,5
Sangat menyulitkan masyarakat dan penduduk kecil,1
Selamat malam saya pengusaha penggilingan padi Ingin bertanya cara pendaftaran qrcode untuk pembelian bio solar agar bisa pake jerigen gmna min soalnya jujur semenjak banyak pom yang nolak pake jerigen bingung buat buka penggilingan karna bahan bakar yang sulit di dapat ... Mohon arahannya dan petunjuk nya,5
"Aplikasi nya bagus, tapi performa aplikasi nya kurang",5
aplikasi nya keren dan menarik bangetttttt,5
Sangat membantu dan bermafaat,5
"gk bisa di pakai aplikasi nya, disuruh daftar tpi belom jugak di veripikasi sama petugas nya, tutup aja aplikasinya gadak gunanya",1
Mantap aplikasi nya,5
Bagus,5
Is ok,5
"Waktu mau daftar, eh kendaraan udh terdaftar duluan. Entah dari mana jalannya padahal belum pernah daftar. Jenis BBM solar lagi. Padahal kendaraan BBM Pertalite. Parah ini seperti ini. Kecurangan. Setiap isi bensin diminta barcode, pas daftar eh kejadiannya begitu. Kecewa,parah sistemnya bobrok",1
Mantab,5
"User servis buruk, aplikasi sering eror padahal monopoli 🥲",1
Oke,5
Verifikasi terlalu lama sehingga membuang buang waktu Di kirim email tanya tentang verifikasi gak ada jawaban,1
"Perbaiki lgi, kadang gak bisa scan.",2
"Selalu error saat menghubungkan pembayaran, jadi gimana bayarnya?",1
"Rata-rata semua pelayanan pom bensi jelek, kadang ngomong ga ada aplikasinya kadang ngomong eror!",1
ok,5
Aplikasi menyulitkan warga sendiri,1
"Sudah daftar dgn nomor HP dan pin, begitu mau login ada info nomor HP/Pin salah.... aneh ini aplikasi",1
Bagus,5
Baik,5
Mudah digunakan dan yg paling enak adalah bisa tersambung ke saldo LinkAja. Konsisten ✨,5
"Tambahkan fitur riwayat isi bbm walaupun tidak menggunakan aplikasi, toh sekarang tiap isi bbm pegawai nya suka menginput nopol erlebih dahulu, ahar bisa memudahkan kita meliht riwayat pengisian bbm dimana saja",2
aplikasi busuk.!!! bisa data dr website sama aplikasi g sinkron... menyusahkan rakyat aja tau kalian!!!!,1
Mantap,5
Baguss.. semoga terus dikembangkan,5
"Teriamakasih, sejauh ini berjalan lancar Semoga semakin update dan memudahkan pengguna Sukses selalu MyPertamina 🙏",5
"Alhamdulillah memudahkan sekali, apalagi banyak promonya😍",5
Bagus kak,5
Membantu sekali saat gag bawa uang cash.... Tingkatkan terus dong Promo-promonya ❤️,5
Keren banget aplikasinya,5
Aplikasi Mypertamina memudahkan banget saat beli bbm di SPBU dengan pembayaran link aja selalu ada promo menarik dan poinnya bisa ditukarkan dengan berbagai benefit yang sangat bermanfaat 😍🙌🏻,5
Bagus,5
goodddddd!!!!,5
Cukup mudah dan enak pelayanannya🙏🏾,4
"Aplikasi parah,, kenapa susah bener cari yg kerjasama kebanyakan eror semua,, untuk apa buat aplikasi kalo menyulitkan konsumen.. Kami beli bukan meminta..",1
Aplikasi jelek banget mau login aja ga bisa2,1
Mantappo...praktis,5
Terbaik,5
Nomor bk diganti dengan No baru,4
"edc di spbu sering bermasalah, akhirnya kita nggak dapat poin.",1
"Gaya nya pengen serba aplikasi, Bikin aplikasinya aja gak becus, eror terus. Memalukan.",1
"Gak bisa masuk, salah PIN terus padahal sudah sesuai dengan PIN yg dibuat, tolong ya buat Aplikasi jg asal kaya gini",1
"Terlalu besar,ukuran..2gb Tidak sesuai dengan ukuran sebesar itu isinya gak ada perubahan,",1
Sering trobel,1
"Sudah daftar, pas mau login malah salah pin padahal nomornya sudah benar. Gini amat aplikasi bumn",1
"Bangke, bengek, aplikasinya suruh foto stnk tapi ga bisa.",1
Aplikasi paling nyebelin nyusahin rakyat aja,1
Data nomor ponsel saya bocor di dark web dari aplikasi ini.,2
Tambah ribet tambah bikin macet tambah bikin antrian panjang,1
Ngga ada metode pembayaran pakai DANA . Ngisi bbm pakai barcode terus tp ngga ada tambahan point 1 pun .. Dan lagi setelah update malah makin lemot ...,1
Ok,5
Memang gak bener ini Pertamina pake segala barcode,1
Gabisa login gopay gajelas banget kontoll,1
Apaan gak bisa menghubungkan lewat ovo sama gopay.. Serius napa bikin aplikasi min.. Kacau,1
"Barcode diminta petugas SPBU untuk di scan, kemudian diminta barcode lagi dan di scan lagi, mengakibatkan terjadinya sedang transaksi, jadi saya harus menunggu katanya 30 menit akibat kesalahan petugas. Sungguh tidak profesional",1
Ok,5
Oke,5
Udah di perbarui malah qr erro teruss,1
fitur tida legkap,1
Keren supaya tdk panjang antri bila beli pertalite,5
Malah tambah sulit pakai apk ini! Banyak error nya!!,1
"8³uÿŕ4{{t,rruùhùÿi",5
Aneh,5
Pelayanan nya bagus lebih praktis beli bbm,5
Coba ok,5
"Apliksi ini sangat mengecewakan pengguna kendaraan subsidi solar , seharus my pertamina mempermuda bagi masarakat pengguna mypertamina...sampai sekarang belum ada jawapan mengapa aplikasi sangat sulit digunakan",1
Ok,5
Bagus,5
Aplikasi apaaa ini,1
QR code bisa digunakan oleh kendaraan yang plat nomornya tidak sesuai 🤦,1
"Setiap isi BBM selalu pertamax turbo. Tanya petugas SPBU apakah bisa bayar pake mypertamina selalu dijawab alatnya rusak, gangguan, tidak bisa digunakan dan ini terjadi hampir di semua SPBU. Ayo dong SPBU wajib bisa menerima pembayaran pertamax turbo menggunakan aplikasi mypertamina. Kalo ga bisa sekalian saja ga usah jualan pertamax turbo. Terima kasih. Kalo sudah lancar di lapangan akan saya rate bintang 5.",1
Ribet,1
"Bosen, Terlalu keseringan upgrade...",1
Mantab,5
Ribet amat gunakan aplikadi jya mau dpt barcode uda masukan data uda masukan no rangka masi aja susa,1
Pertamina jarang ada pertalite,1
Sangat membantu saya,4
Mantap,5
Bukanny enak jadi tambah Ribettttt nambah orang susaahhhhh,1
Sagat mudah,5
Bug dimana mana . Hubungkan ke kartu kredit atau yang lain nya crash / back sendiri . Daftar subsidi tepat crash . Gak sanggup bayar developer untuk perbaikan bug atau developer nya males malesan . BUMN mencerminkan sekalia sistem nya .,1
"Pas mau login, udah masukin PIN yang benar malah salah terus, nomor teleponnya juga udah benar semua. Malah ngga bisa masuk ke-apknya.... Padahal lagi jalan jauh, pertamaxnya juga lagi habis. Semoga cepat diperbaiki.",1
APK Gak Jelas. Tunggu Verifikasi Tanpa Kejelasan... masa Iya Nginap di POM... Mau Canggih Sitemnya Gak Jelas,1
Mantabs,5
"QR solar saya terblokir saya sudah tlfn 135 di minta 5 syarat sudah tak kasih tapi kok gak ada respon,saya cuma QR sya balik itu aja,gara gara itu kerjaan saya jadi terhambat,tolong pengertiannya",1
Ada masalah apa di tombol masuk nya gk bisa di tekan yah,1
Ribet,1
Mantap,5
"Aplikasi stuupid, susah kali masuknya, masak asik session habislah, login, session habis login, update ke update....T444111KKK!!!!!!!!!!",1
"gak jelas,sudah terverifikasi keluar lagi,setiap mau liat baecode harus login lagi, kode otp gak masuk di email, pas ganti email, tapi di kirim kode OTP nya masih di email yg lama, bukannya memudahkan malah bikin emosi tod tod",1
Aplikasi ngeleg susah dibuka.,1
MENUNGGU VERIFIKASI BUTUH BERAPA BULAN? DI POM DI PINTA BARCODE. DI APK LAMA NHGOOOK AHH,1
kenapa di SPBU jl. A Yani kota semarang antrian motor yg bayar cash dan yg bayar pakai aplikasi Mypertamina antrian nya di jadikan satu? percuma donk download aplikasi Mypertamina.,1
Levelnya pertamina bikin aplikasi ribet dan sampah banget,1
Mantap,5
aplikasi buruk. update data di aplikasi tidak mengubah data pada link mypertamina yang diakses lewat komputer.,1
"Saya sudah 2 hari mendaftar tapi belum di verifikasi, gimna mau isi BBM kalo seperti ini, sangat mempersulit, bukannya memudahkan. Tolong doang lebih cepat tanggapan nya",1
bagaimana cara melihat QR,5
Sangat mempermudah saat mengisi BBM.,5
"Mau menghubungkan metode pembayaran ke ovo & gopay koq gagal terus, udah dicoba berkali2 dari kemaren",1
👍👍👍,5
"kelihatannya lebih mudah, tapi masih belum bisa pakai",4
Tesss,3
Bagus sekali,5
Kode QR nya gak bisa diunduh. Kenapa ya...?,3
"ia aiiiiiiiiiuf,,,aay",2
"Aplikasi menyusahkan ga bisa bayar , eror mulu kerjaan nya gajelas",1
Sudah daftar lama tapi masih nunggu verifikasi. Gimana ini.?,1
"Sandi sudah di restart melalui email tapi Selakau gagak ketika ingin membuka QR code melalui apk,selalu kata sandi salah",2
Masyarakat butuh BBM buat kerja setiap hari... Na kok daftar sudah 2 minggu masih status nunggu verifikasi.... Kerja macam apa kalian ini.......,1
"Mau login Benerin Verifikasi foto yg kurang jelas,nunggu kode Verifikasi via email gk dikrim kirim, nunggu harga BBM turun lg apa? Kocak niat memudahkan malah mempersulit.giliran akun terverifikasi malah sudah masukan akun lagi,dan akun suruh daftra ulang,ini dana yang masuk pasti gk main main ini untuk program MyPertamina,giliran Vidio call center,gak di jawab jawab sampek 30mnt,Niat gak woe.",1
kenapa pembayaran via ovo tidak bisa?,1
Update mulu. Gak bisa bikin apk kah?,1
"Verifikasi nya lama sekali. Sudah 1 minggu ini.. kalo belum siap ga usah buat aplikasi. Bukan mempermudah, malah menyusah kan saja",1
Cara mengaktifkan nya susa,5
sudah terverifikasi tapi tiba-tiba datanya hilang. jadi harus daftar ulang dan nunggu verifikasi yang hingga 14 hari itu. udah antri ngisi pertalite berjam-jam tiba-tiba jadi ga bisa ngisi karena status yang tadinya sudah terverifikasi menjadi hilang. waktu yang sudah terbuang untuk ngantri tidak bisa kembali. zalim banget.,1
Good,4
Ok,5
"sangat mengecewakan, ini namanya mempersulit , verifikasi nunggu kelamaan , sudah sebulan belum di verifikasi, ini petugas kerjanya tidur atau gimana",1
"Saya sangat terbantu dengan adanya Mypertsmina ini, terimakasih.",5
"Beli bbm tambah susah pengalaman sy tangki sudah kosong isi tapi pompanya error,gak bisa di isi lagi harus nunggu 2 jam. Ke pom lain juga gak bisa. Kiriman barang jadi tertunda 2 jam belum ngantrinya di pengisian bbm. Ini Aplikasi di sy cuma buat bikin barkot doang,ganti no hp pun gak bisa.",2
"Sekedar saran,, kalau bisa di bikin barcode per plat kendaraan,, untuk R4 sehari 1 kali aja barcode nya bisa di gunakan,,, kalau R2 sehari 2 kali,,,biar BBM subsidi bisa tepat sasaran",3
Penambahan kendaraan tidak bisa muncul di akun mypertamina,1
Aplikasi msh buruk. Belum siap pakai. Gak bisa di pakai. Gagal maning gagal maning.,5
Nunggu verifi lama,5
"Tiap mau isi bensin ke pom gangguan terus, apa emng dari aplikasi atau pom nya yg bermasalah, mana pembaruan terus",1
gabisa donlod qr code untuk subsidi pertalite lewat aplikasi ini. kalo lewat website nya baru bisa. payah banget. tolong dioptimalisasi lagi aplikasinya.,1
Salam NuSanTara,5
